# LAMMPS data file written by OVITO Basic 3.10.6

900 atoms
1 atom types

0.0 16.9065490001 xlo xhi
0.0 16.9065489999 ylo yhi
0.0 16.906548 zlo zhi
-5.0008564142e-05 2.9032094602e-05 -1.8911988845e-05 xy xz yz

Masses

1 12.011


Atoms  # atomic

140 1 11.0268230722 10.8964872122 0.7754091028
141 1 15.734344702 10.7533643515 14.9492248658
142 1 16.1560748487 8.8591906279 4.2047377793
143 1 11.9336637457 12.1053171025 0.6499349589
144 1 1.3060189993 7.3050515654 14.6160957081
145 1 2.6299870694 12.2846738993 15.2017885742
146 1 2.5198301046 12.9784101769 11.6839181924
147 1 1.3683041675 9.9378959356 12.1932355589
148 1 0.3386532346 8.5502496815 15.9653393396
149 1 16.4247221838 13.8747770839 16.7267827039
150 1 0.263854536 13.3861966995 15.4144749768
151 1 8.9787966177 5.0274917405 9.6229383075
152 1 4.7621151434 9.1896252665 9.3193196983
153 1 7.4698203459 8.393587572 9.7151286993
154 1 5.6968004911 10.2141621442 9.9164177217
155 1 8.6430897887 6.9622167333 13.2048931285
156 1 9.5716572171 16.5749074058 6.6713862259
157 1 10.3633432695 2.203281697 8.81652995
158 1 1.1553316199 3.0976871879 11.6704331916
159 1 1.2082914757 16.7379365494 12.5944960763
160 1 16.1116122962 8.3794056375 8.0928223391
161 1 15.4968132789 7.9750375923 5.4441965436
162 1 16.2161967314 10.8166301447 7.5745247215
163 1 16.3555605736 9.1096099129 10.4117391714
164 1 13.8991390157 9.688947693 6.7386739489
165 1 9.0877091922 13.0654273513 6.3833907887
166 1 13.9100035438 12.1864979546 10.4743267049
167 1 14.9886287453 10.5461235887 2.6596977247
168 1 14.9123399032 9.644579326 14.7519518249
169 1 15.8124988038 13.4356875382 4.7197967785
170 1 15.4635154996 12.4051433589 1.4617580441
171 1 13.649346503 9.4183981536 15.462711387
172 1 15.4518625394 10.0879926729 0.3534017149
173 1 15.2333306277 11.5516827532 0.183062073
174 1 0.7512996989 11.4001612184 16.3285957969
175 1 1.7737580642 13.3745593967 0.3167629261
176 1 16.282860453 11.0276551813 16.3155380245
177 1 1.2220130006 10.4615286291 15.2028567299
178 1 4.6327176836 8.4820288324 0.1403761602
179 1 15.8945861857 9.8445037415 1.6844626246
180 1 0.2663624836 10.5412494494 1.8872848849
181 1 7.2062422876 0.0055700472 13.8413599086
182 1 6.5957443406 14.8091824185 14.4749618741
183 1 4.1779062618 14.246282948 14.7586064113
184 1 5.1363329392 13.5290425929 15.7839484789
185 1 4.2534374376 14.7599317605 1.9493711393
186 1 3.3800322818 11.5877176213 16.2828253757
187 1 2.7674466273 14.9462630751 16.4483392972
188 1 10.391494584 2.7902025882 7.395649217
189 1 10.8281261018 4.8540304029 11.1127064609
190 1 9.6297996943 4.1570219672 11.9678809108
191 1 12.8850147131 2.071607351 9.168848547
192 1 11.7287668942 3.0418276387 9.379385282
193 1 11.980024847 6.6672102636 10.0655584967
194 1 8.3637049548 4.9409763755 15.2051509484
195 1 5.1783904139 0.5030410985 13.3715049612
196 1 8.4754058931 0.7790303485 14.0681708867
197 1 9.748862035 1.7378262659 1.3017506361
198 1 2.0617930889 15.1840140331 1.5683263223
199 1 6.149389588 0.8559733765 14.532443123
200 1 3.388086216 16.5326357193 15.0492311548
201 1 4.6337234973 16.6152952205 15.6521068219
202 1 2.0249970375 4.3457615505 16.1001993226
203 1 1.1554054493 16.608468341 15.2121127268
204 1 5.8413888947 12.6166983777 14.7709426121
205 1 5.8719740044 7.421265288 11.3228491044
206 1 6.0993714464 11.5131340453 12.0482247154
207 1 7.4976028401 6.3374078819 12.5507569769
208 1 7.6316902303 9.9594576685 11.6193397438
209 1 12.9475906548 9.5488022274 9.2902984252
210 1 8.87988402 10.694380336 9.1524826704
211 1 4.5549432224 12.4522468128 1.2053274025
212 1 5.2786755942 13.7542186471 1.7943568604
213 1 4.9641014099 15.6233520903 16.7624184948
214 1 3.9115908745 0.0869401719 1.5655884928
